cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error
381374764,PUBLISH,142,380,4184364,142,141,0,0,0,0,620065,543497,0,1,1,1,133,261328257,116871827,15329237,20987251,1073743205,0,1,0,0,0
381529542,READY,143,380,4185784,142,141,0,0,0,0,620297,543497,0,1,1,1,133,261481615,116871827,15329237,20990057,1073743205,0,1,0,0,0
381529704,START,144,380,4185946,142,143,1,0,0,0,620297,543497,0,1,1,1,133,261481616,116871827,15329237,20990057,1073743217,1,1,0,0,0
382289964,FIELD,142,380,4211133,142,143,1,0,0,0,621437,543497,0,1,1,1,133,262216688,116871827,15329237,21003242,1073745267,0,1,0,0,0
383292871,FIELD,142,381,4250465,142,143,1,0,0,0,622942,543497,0,1,1,1,133,263180263,116871827,15329237,21018238,1073745267,0,1,0,0,0
383873148,PTS,13,382,4267251,142,143,1,0,0,0,623812,543497,0,1,1,1,133,263743755,116871827,15329237,21028035,1073745267,1,1,0,0,0
383894444,START,145,382,4267922,142,143,1,0,0,0,623844,543497,0,1,1,1,133,263764380,116871827,15329237,21028411,1073745267,1,1,0,0,0
383894445,READY,144,382,4267922,142,143,1,0,0,0,623844,543497,0,1,1,1,133,263764380,116871827,15329237,21028411,1073745267,1,1,0,0,0
384291964,FIELD,142,382,4267922,142,143,1,1,0,0,624440,543497,0,1,1,1,133,263764380,117269346,15329237,21028411,1140856179,1,1,0,0,0
384291965,SELECT,143,383,4267922,143,141,1,0,0,0,624440,543497,0,0,0,1,133,263764380,117269347,15329237,21028411,1140856131,1,1,0,0,0
384379671,PUBLISH,143,383,4269424,143,141,1,0,0,0,624572,543497,0,0,0,1,134,263850583,117269348,15329237,21028411,1091872067,0,1,0,0,0
385294871,FIELD,143,383,4283616,143,141,1,0,0,0,625945,543497,0,0,0,1,134,264751591,117269348,15329237,21041255,1091872067,0,1,0,0,0
386293964,FIELD,143,384,4302294,143,141,1,1,0,0,627443,543497,0,0,0,1,134,265732007,117269348,15329237,21053897,1091872067,1,1,0,0,0
386293965,SELECT,141,385,4302295,141,144,0,0,0,0,627443,543497,0,0,1,1,134,265732007,117269348,15329237,21053897,1125426435,1,1,0,0,0
386381671,PUBLISH,141,385,4303508,141,144,0,0,0,0,627575,543497,0,0,1,1,135,265818499,117269348,15329237,21054237,1125426435,0,1,0,0,0
386567116,READY,145,385,4304720,141,144,0,0,0,0,627853,543497,0,0,1,1,135,266002732,117269348,15329237,21057657,1125426435,0,1,0,0,0
386567119,START,146,385,4304722,141,145,1,0,1,1,627853,543497,0,0,1,1,135,266002733,117269349,15329237,21057657,1073742409,1,1,0,0,0
387296871,FIELD,141,385,4315876,141,145,1,0,1,1,628948,543497,0,0,1,1,135,266721330,117269349,15329237,21067187,1073742925,0,1,0,0,0
388295964,FIELD,141,386,4334056,141,145,1,0,1,1,630446,543497,0,0,1,1,135,267702243,117269349,15329237,21079562,1073742925,0,1,0,0,0
388800117,READY,146,387,4339312,141,145,1,0,1,1,631203,543497,0,0,1,1,135,268201140,117269349,15329237,21086766,1073742925,0,1,0,0,0
388800119,START,147,387,4339314,141,145,1,0,1,1,631203,543497,0,0,1,1,135,268201141,117269349,15329237,21086766,1073742937,1,1,0,0,0
389298871,FIELD,141,387,4349298,141,145,1,1,1,1,631951,543497,0,0,1,1,135,268689909,117269349,15329237,21091898,1073744987,1,1,0,0,0
389298872,SELECT,145,388,4349299,145,146,1,0,0,0,631951,588542,1,1,0,1,135,268689909,117269349,15329237,21091898,1073745267,1,1,0,0,0
389382764,PUBLISH,145,388,4351036,145,146,1,0,0,0,632077,588542,1,1,0,1,136,268772063,117269349,15329237,21092259,1073745267,0,1,0,0,0
390297964,FIELD,145,388,4375480,145,146,1,0,0,0,633449,588542,1,1,0,1,136,269662819,117269349,15329237,21103942,1073745267,0,1,0,0,0
391300871,FIELD,145,389,4396988,145,146,1,1,0,0,634954,588542,1,1,0,1,136,270644218,117269349,15329237,21116314,1073745267,0,1,0,0,0
391300872,SELECT,146,390,4396988,146,144,1,0,0,0,634954,588542,0,1,1,1,136,270644219,117269349,15329237,21116314,1073745219,0,1,0,0,0
391384764,PUBLISH,146,390,4397532,146,144,1,0,0,0,635080,588542,0,1,1,1,137,270727567,117269349,15329237,21116596,1073745219,0,1,0,0,0
391411895,READY,147,390,4397533,146,144,1,0,0,0,635120,588542,0,1,1,1,137,270754698,117269349,15329237,21117607,1073745219,1,1,0,0,0
391411896,START,148,390,4397534,146,144,1,0,0,0,635120,588542,0,1,1,1,137,270754698,117269349,15329237,21117607,1140856131,1,1,0,0,0
392299964,FIELD,146,390,4410660,146,144,1,0,0,0,636452,588542,0,1,1,1,137,271629639,117269349,15329237,21130550,1091872067,0,1,0,0,0
393302871,FIELD,146,391,4427728,146,144,1,0,0,0,637957,588542,0,1,1,1,137,272615478,117269349,15329237,21145717,1091872067,0,1,0,0,0
393494974,READY,148,392,4429508,146,144,1,0,0,0,638245,588542,0,1,1,1,137,272805801,117269349,15329237,21148627,1091872067,0,1,0,0,0
394301964,FIELD,146,392,4429509,146,144,1,0,0,0,639455,588542,0,1,1,1,137,272805802,118076337,15329237,21148627,1091904835,1,1,0,0,0
395304871,FIELD,146,393,4429509,146,144,1,1,0,0,640960,588542,0,1,1,1,137,272805802,119079244,15329237,21148627,1091904835,1,1,0,0,0
395304872,SELECT,144,394,4429509,144,147,0,0,0,0,640960,543497,0,1,1,1,137,272805802,119079245,15329237,21148627,1125459203,1,1,0,0,0
395304873,START,149,394,4429510,144,148,1,0,0,0,640960,543497,0,1,1,1,138,272805802,119079246,15329237,21148627,1073742409,1,0,0,0,0
395388764,PUBLISH,144,394,4431056,144,148,1,0,0,0,641086,543497,0,1,1,1,138,272888146,119079246,15329237,21148627,1073742925,0,1,0,0,0
396303964,FIELD,144,394,4444652,144,148,1,0,0,0,642458,543497,0,1,1,1,138,273789750,119079246,15329237,21162080,1073742925,0,1,0,0,0
397306871,FIELD,144,395,4459964,144,148,1,0,0,0,643963,543497,0,1,1,1,138,274777345,119079246,15329237,21176519,1073742925,0,1,0,0,0
397348481,READY,149,396,4459964,144,148,1,0,0,0,644025,543497,0,1,1,1,138,274818955,119079246,15329237,21176519,1073742925,0,1,0,0,0
397348483,START,150,396,4459966,144,148,1,0,0,0,644025,543497,0,1,1,1,138,274818956,119079246,15329237,21176519,1073742937,1,1,0,0,0
398305964,FIELD,144,396,4480120,144,148,1,1,0,0,645461,543497,0,1,1,1,138,275756282,119079246,15329237,21188179,1073744987,0,1,0,0,0
398305965,SELECT,148,397,4480120,148,149,1,0,0,0,645461,588542,0,0,1,1,138,275756283,119079246,15329237,21188179,1073745267,0,1,0,0,0
398393671,PUBLISH,148,397,4482124,148,149,1,0,0,0,645593,588542,0,0,1,1,139,275841985,119079246,15329237,21188179,1073745267,0,1,0,0,0
399308871,FIELD,148,397,4507624,148,149,1,0,0,0,646966,588542,0,0,1,1,139,276731685,119079246,15329237,21198412,1073745267,0,1,0,0,0
400020548,READY,150,398,4518313,148,149,1,0,0,0,648033,588542,0,0,1,1,139,277432674,119079246,15329237,21207397,1073745267,1,1,0,0,0
400307964,FIELD,148,398,4518313,148,149,1,0,0,0,648464,588542,0,0,1,1,139,277432674,119366661,15329237,21207397,1140856179,1,1,0,0,0
401310871,FIELD,148,399,4518313,148,149,1,1,0,0,649969,588542,0,0,1,1,139,277432674,120369568,15329237,21207397,1140856179,1,1,0,0,0
401310872,START,151,400,4518314,149,147,1,0,0,0,649969,588542,0,1,0,1,139,277432674,120369569,15329237,21207397,1140856131,1,1,0,0,0
401310872,SELECT,149,400,4518314,149,147,1,0,0,0,649969,588542,0,1,0,1,139,277432674,120369569,15329237,21207397,1140856131,1,1,0,0,0
401394764,PUBLISH,149,400,4519760,149,147,1,0,0,0,650095,588542,0,1,0,1,140,277515119,120369569,15329237,21207397,1091872067,0,1,0,0,0
402309964,FIELD,149,400,4533408,149,147,1,0,0,0,651467,588542,0,1,0,1,140,278416671,120369569,15329237,21221931,1091872067,0,1,0,0,0
403292560,READY,151,401,4546684,149,147,1,0,0,0,652941,588542,0,1,0,1,140,279385991,120369569,15329237,21237968,1091872067,0,1,0,0,0
403312871,FIELD,149,401,4546685,149,147,1,1,0,0,652972,588542,0,1,0,1,140,279385992,120389878,15329237,21237968,1091904835,1,1,0,0,0
403312872,SELECT,147,402,4546685,147,150,0,0,0,0,652972,588542,0,1,1,1,140,279385992,120389879,15329237,21237968,1125459203,1,1,0,0,0
403312873,START,152,402,4546686,147,151,1,0,0,0,652972,588542,0,1,1,1,141,279385992,120389880,15329237,21237968,1073742409,1,0,0,0,0
403396764,PUBLISH,147,402,4548180,147,151,1,0,0,0,653098,588542,0,1,1,1,141,279468388,120389880,15329237,21237968,1073742925,0,1,0,0,0
404311965,FIELD,147,402,4561964,147,151,1,0,0,0,654470,588542,0,1,1,1,141,280369805,120389880,15329237,21252769,1073742925,0,1,0,0,0
405294396,READY,152,403,4574796,147,151,1,0,0,0,655944,588542,0,1,1,1,141,281339404,120389880,15329237,21267803,1073742925,0,1,0,0,0
405294398,START,153,403,4574798,147,151,1,0,0,0,655944,588542,0,1,1,1,141,281339405,120389880,15329237,21267803,1073742937,1,1,0,0,0
405314871,FIELD,147,403,4575820,147,151,1,0,0,0,655975,588542,0,1,1,1,141,281358855,120389880,15329237,21267803,1073744987,0,1,0,0,0
406313965,FIELD,147,404,4598400,147,151,1,1,0,0,657473,588542,0,1,1,1,141,282335369,120389880,15329237,21279103,1073744987,0,1,0,0,0
406313966,SELECT,151,405,4598400,151,152,1,0,0,0,657473,588542,0,0,0,1,141,282335370,120389880,15329237,21279103,1073745267,0,1,0,0,0
406401671,PUBLISH,151,405,4601124,151,152,1,0,0,0,657605,588542,0,0,0,1,142,282420351,120389880,15329237,21279103,1073745267,0,1,0,0,0
407316871,FIELD,151,405,4624016,151,152,1,0,0,0,658978,588542,0,0,0,1,142,283312659,120389880,15329237,21289892,1073745267,0,1,0,0,0
407992184,READY,153,406,4635097,151,152,1,0,0,0,659991,588542,0,0,0,1,142,283976892,120389880,15329237,21298092,1073745267,1,1,0,0,0
408315965,FIELD,151,406,4635097,151,152,1,1,0,0,660476,588542,0,0,0,1,142,283976892,120713660,15329237,21298092,1140856179,1,1,0,0,0
408315966,START,154,407,4635098,152,150,1,0,0,0,660476,588542,0,0,1,1,142,283976892,120713661,15329237,21298092,1140856131,1,1,0,0,0
408315966,SELECT,152,407,4635098,152,150,1,0,0,0,660476,588542,0,0,1,1,142,283976892,120713661,15329237,21298092,1140856131,1,1,0,0,0
408403671,PUBLISH,152,407,4636676,152,150,1,0,0,0,660608,588542,0,0,1,1,143,284063018,120713661,15329237,21298092,1091872067,0,1,0,0,0
409318871,FIELD,152,407,4651208,152,150,1,0,0,0,661981,588542,0,0,1,1,143,284963686,120713661,15329237,21312073,1091872067,0,1,0,0,0
410252723,READY,154,408,4663412,152,150,1,0,0,0,663382,588542,0,0,1,1,143,285885334,120713661,15329237,21328299,1091872067,0,1,0,0,0
410317965,FIELD,152,408,4663413,152,150,1,0,0,0,663479,588542,0,0,1,1,143,285885335,120778901,15329237,21328299,1091904835,1,1,0,0,0
411320871,FIELD,152,409,4663413,152,150,1,1,0,0,664984,588542,0,0,1,1,143,285885335,121781807,15329237,21328299,1091904835,1,1,0,0,0
411320872,SELECT,150,410,4663413,150,153,0,0,0,0,664984,588542,0,1,0,1,143,285885335,121781808,15329237,21328299,1125459203,1,1,0,0,0
411320873,START,155,410,4663414,150,154,1,0,0,0,664984,588542,0,1,0,1,144,285885335,121781809,15329237,21328299,1073742409,1,0,0,0,0
411404764,PUBLISH,150,410,4664976,150,154,1,0,0,0,665110,588542,0,1,0,1,144,285967663,121781809,15329237,21328299,1073742925,0,1,0,0,0
412319965,FIELD,150,410,4679112,150,154,1,0,0,0,666482,588542,0,1,0,1,144,286868728,121781809,15329237,21342136,1073742925,0,1,0,0,0
413298343,READY,155,411,4691148,150,154,1,0,0,0,667950,588542,0,1,0,1,144,287835070,121781809,15329237,21357487,1073742925,0,1,0,0,0
413298505,START,156,411,4691310,150,154,1,0,0,0,667950,588542,0,1,0,1,144,287835071,121781809,15329237,21357487,1073742937,1,1,0,0,0
413322871,FIELD,150,411,4691936,150,154,1,1,0,0,667987,588542,0,1,0,1,144,287858810,121781809,15329237,21358068,1073744987,0,1,0,0,0
413322872,SELECT,154,412,4691936,154,155,1,0,0,0,667987,588542,0,1,1,1,144,287858811,121781809,15329237,21358068,1073745267,0,1,0,0,0
413406765,PUBLISH,154,412,4694114,154,155,1,0,0,0,668113,588542,0,1,1,1,145,287940526,121781809,15329237,21358241,1073745267,0,1,0,0,0
414321965,FIELD,154,412,4726435,154,155,1,0,0,0,669485,588542,0,1,1,1,145,288823405,121781809,15329237,21373712,1073745267,0,1,0,0,0
415324871,FIELD,154,413,4758941,154,155,1,0,0,0,670990,588542,0,1,1,1,145,289793805,121781809,15329237,21390629,1073745267,0,1,0,0,0
415561963,PTS,14,414,4764979,154,155,1,0,0,0,671345,588542,0,1,1,1,145,290024860,121781809,15329237,21392626,1073745267,1,1,0,0,0
415599762,START,157,414,4766234,154,155,1,0,0,0,671402,588542,0,1,1,1,145,290061404,121781809,15329237,21393405,1073745267,1,1,0,0,0
415599763,READY,156,414,4766234,154,155,1,0,0,0,671402,588542,0,1,1,1,145,290061404,121781809,15329237,21393405,1073745267,1,1,0,0,0
416323965,FIELD,154,414,4766234,154,155,1,1,0,0,672488,588542,0,1,1,1,145,290061404,122506011,15329237,21393405,1140856179,1,1,0,0,0
416323966,SELECT,155,415,4766234,155,153,1,0,0,0,672488,588542,0,0,0,1,145,290061404,122506012,15329237,21393405,1140856131,1,1,0,0,0
416411671,PUBLISH,155,415,4767628,155,153,1,0,0,0,672620,588542,0,0,0,1,146,290147714,122506013,15329237,21393405,1091872067,0,1,0,0,0
417326871,FIELD,155,415,4781120,155,153,1,0,0,0,673993,588542,0,0,0,1,146,291049422,122506013,15329237,21406946,1091872067,0,1,0,0,0
418280029,READY,157,416,4793424,155,153,1,0,0,0,675423,588542,0,0,0,1,146,291990276,122506013,15329237,21422598,1091872067,0,1,0,0,0
418325965,FIELD,155,416,4793425,155,153,1,1,0,0,675491,588542,0,0,0,1,146,291990277,122551947,15329237,21422598,1091904835,1,1,0,0,0
418325966,SELECT,153,417,4793425,153,156,0,0,0,0,675491,588542,0,0,1,1,146,291990277,122551948,15329237,21422598,1125459203,1,1,0,0,0
418325967,START,158,417,4793426,153,157,1,0,1,1,675491,588542,0,0,1,1,147,291990277,122551949,15329237,21422598,1073742409,1,0,0,0,0
418413671,PUBLISH,153,417,4794756,153,157,1,0,1,1,675623,588542,0,0,1,1,147,292076650,122551949,15329237,21422598,1073742925,0,1,0,0,0
419328871,FIELD,153,417,4809410,153,157,1,0,1,1,676996,588542,0,0,1,1,147,292977196,122551949,15329237,21437816,1073742925,0,1,0,0,0
420195052,READY,158,418,4820072,153,157,1,0,1,1,678295,588542,0,0,1,1,147,293832715,122551949,15329237,21452012,1073742925,0,1,0,0,0
420195054,START,159,418,4820074,153,157,1,0,1,1,678295,588542,0,0,1,1,147,293832716,122551949,15329237,21452012,1073742937,1,1,0,0,0
420327965,FIELD,153,418,4822432,153,157,1,0,1,1,678494,588542,0,0,1,1,147,293963268,122551949,15329237,21453090,1073744987,0,1,0,0,0
421330871,FIELD,153,419,4845612,153,157,1,1,1,1,679999,588542,0,0,1,1,147,294942994,122551949,15329237,21463547,1073744987,0,1,0,0,0
421330872,SELECT,157,420,4845612,157,158,1,0,0,0,679999,633587,1,1,0,1,147,294942995,122551949,15329237,21463547,1073745267,0,1,0,0,0
421414765,PUBLISH,157,420,4847046,157,158,1,0,0,0,680125,633587,1,1,0,1,148,295025455,122551949,15329237,21463904,1073745267,1,1,0,0,0
422329965,FIELD,157,420,4868168,157,158,1,0,0,0,681497,633587,1,1,0,1,148,295919532,122551949,15329237,21474562,1073745267,0,1,0,0,0
422818424,READY,159,421,4876865,157,158,1,0,0,0,682230,633587,1,1,0,1,148,296399295,122551949,15329237,21479540,1073745267,1,1,0,0,0
423332871,FIELD,157,421,4876865,157,158,1,1,0,0,683002,633587,1,1,0,1,148,296399295,123066395,15329237,21479540,1140856179,1,1,0,0,0
423332872,START,160,422,4876866,158,156,1,0,0,0,683002,633587,0,1,1,1,148,296399295,123066396,15329237,21479540,1140856131,1,1,0,0,0
423332872,SELECT,158,422,4876866,158,156,1,0,0,0,683002,633587,0,1,1,1,148,296399295,123066396,15329237,21479540,1140856131,1,1,0,0,0
423416765,PUBLISH,158,422,4878204,158,156,1,0,0,0,683128,633587,0,1,1,1,149,296481849,123066396,15329237,21479540,1091872067,0,1,0,0,0
424331965,FIELD,158,422,4893040,158,156,1,0,0,0,684500,633587,0,1,1,1,149,297382213,123066396,15329237,21493758,1091872067,0,1,0,0,0
425204053,READY,160,423,4904560,158,156,1,0,0,0,685809,633587,0,1,1,1,149,298242781,123066396,15329237,21507550,1091872067,0,1,0,0,0
425334871,FIELD,158,423,4904561,158,156,1,0,0,0,686005,633587,0,1,1,1,149,298242782,123197212,15329237,21507550,1091904835,1,1,0,0,0
426333965,FIELD,158,424,4904561,158,156,1,0,0,0,687503,633587,0,1,1,1,149,298242782,124196306,15329237,21507550,1091904835,1,1,0,0,0
427336871,FIELD,158,425,4904561,158,156,1,1,0,0,689008,633587,0,1,1,1,149,298242782,125199212,15329237,21507550,1091904835,1,1,0,0,0
427336872,SELECT,156,426,4904561,156,159,0,0,0,0,689008,588542,0,1,1,1,149,298242782,125199213,15329237,21507550,1125459203,1,1,0,0,0
427336873,START,161,426,4904562,156,160,1,0,0,0,689008,588542,0,1,1,1,150,298242782,125199214,15329237,21507550,1073742409,1,0,0,0,0
427420765,PUBLISH,156,426,4905948,156,160,1,0,0,0,689134,588542,0,1,1,1,150,298325287,125199214,15329237,21507550,1073742925,0,1,0,0,0
428335965,FIELD,156,426,4920568,156,160,1,0,0,0,690506,588542,0,1,1,1,150,299225867,125199214,15329237,21523025,1073742925,0,1,0,0,0
429246427,READY,161,427,4932444,156,160,1,0,0,0,691872,588542,0,1,1,1,150,300124453,125199214,15329237,21537149,1073742925,0,1,0,0,0
429246429,START,162,427,4932446,156,160,1,0,0,0,691872,588542,0,1,1,1,150,300124454,125199214,15329237,21537149,1073742937,1,1,0,0,0
429338871,FIELD,156,427,4934740,156,160,1,0,0,0,692011,588542,0,1,1,1,150,300214601,125199214,15329237,21538352,1073744987,0,1,0,0,0
430337965,FIELD,156,428,4956664,156,160,1,1,0,0,693509,588542,0,1,1,1,150,301191771,125199214,15329237,21548639,1073744987,0,1,0,0,0
430337966,SELECT,160,429,4956664,160,161,1,0,0,0,693509,633587,0,0,1,1,150,301191772,125199214,15329237,21548639,1073745267,0,1,0,0,0
430425671,PUBLISH,160,429,4959008,160,161,1,0,0,0,693641,633587,0,0,1,1,151,301277133,125199214,15329237,21548639,1073745267,0,1,0,0,0
431340872,FIELD,160,429,4982332,160,161,1,0,0,0,695014,633587,0,0,1,1,151,302169011,125199214,15329237,21558812,1073745267,1,1,0,0,0
431973149,READY,162,430,4995525,160,161,1,0,0,0,695962,633587,0,0,1,1,151,302788095,125199214,15329237,21566189,1073745267,1,1,0,0,0
432339965,FIELD,160,430,4995525,160,161,1,0,0,0,696512,633587,0,0,1,1,151,302788095,125566029,15329237,21566189,1140856179,1,1,0,0,0
433342872,FIELD,160,431,4995525,160,161,1,1,0,0,698017,633587,0,0,1,1,151,302788095,126568936,15329237,21566189,1140856179,1,1,0,0,0
433342873,START,163,432,4995526,161,159,1,0,0,0,698017,633587,0,1,0,1,151,302788095,126568937,15329237,21566189,1140856131,1,1,0,0,0
433342873,SELECT,161,432,4995526,161,159,1,0,0,0,698017,633587,0,1,0,1,151,302788095,126568937,15329237,21566189,1140856131,1,1,0,0,0
433426765,PUBLISH,161,432,4996956,161,159,1,0,0,0,698143,633587,0,1,0,1,152,302870556,126568937,15329237,21566189,1091872067,0,1,0,0,0
434341965,FIELD,161,432,5010384,161,159,1,0,0,0,699515,633587,0,1,0,1,152,303772328,126568937,15329237,21580622,1091872067,0,1,0,0,0
435340963,READY,163,433,5026180,161,159,1,0,0,0,701014,633587,0,1,0,1,152,304755530,126568937,15329237,21596117,1091872067,0,1,0,0,0
435344872,FIELD,161,433,5026181,161,159,1,1,0,0,701020,633587,0,1,0,1,152,304755531,126572844,15329237,21596117,1091904835,1,1,0,0,0
435344873,SELECT,159,434,5026181,159,162,0,0,0,0,701020,633587,0,1,1,1,152,304755531,126572845,15329237,21596117,1125459203,1,1,0,0,0
435344874,START,164,434,5026182,159,163,1,0,0,0,701020,633587,0,1,1,1,153,304755531,126572846,15329237,21596117,1073742409,1,0,0,0,0
435428765,PUBLISH,159,434,5027568,159,163,1,0,0,0,701146,633587,0,1,1,1,153,304838035,126572846,15329237,21596117,1073742925,0,1,0,0,0
436343965,FIELD,159,434,5041316,159,163,1,0,0,0,702518,633587,0,1,1,1,153,305739487,126572846,15329237,21610454,1073742925,0,1,0,0,0
437346872,FIELD,159,435,5057816,159,163,1,0,0,0,704023,633587,0,1,1,1,153,306725894,126572846,15329237,21624926,1073742925,0,1,0,0,0
437399492,READY,164,436,5057900,159,163,1,0,0,0,704102,633587,0,1,1,1,153,306778430,126572846,15329237,21624926,1073742925,0,1,0,0,0
437399494,START,165,436,5057902,159,163,1,0,0,0,704102,633587,0,1,1,1,153,306778431,126572846,15329237,21624926,1073742937,1,1,0,0,0
438345965,FIELD,159,436,5078440,159,163,1,1,0,0,705521,633587,0,1,1,1,153,307704363,126572846,15329237,21637047,1073744987,0,1,0,0,0
438345966,SELECT,163,437,5078440,163,164,1,0,0,0,705521,633587,0,0,0,1,153,307704364,126572846,15329237,21637047,1073745267,0,1,0,0,0
438433671,PUBLISH,163,437,5080484,163,164,1,0,0,0,705653,633587,0,0,0,1,154,307790025,126572846,15329237,21637047,1073745267,0,1,0,0,0
439348872,FIELD,163,437,5105526,163,164,1,0,0,0,707026,633587,0,0,0,1,154,308680184,126572846,15329237,21647002,1073745267,0,1,0,0,0
440218153,READY,165,438,5126709,163,164,1,0,0,0,708330,633587,0,0,0,1,154,309528283,126572846,15329237,21655918,1073745267,1,1,0,0,0
440347965,FIELD,163,438,5126709,163,164,1,1,0,0,708524,633587,0,0,0,1,154,309528283,126702657,15329237,21655918,1140856179,1,1,0,0,0
440347966,START,166,439,5126710,164,162,1,0,0,0,708524,633587,0,0,1,1,154,309528283,126702658,15329237,21655918,1140856131,1,1,0,0,0
440347966,SELECT,164,439,5126710,164,162,1,0,0,0,708524,633587,0,0,1,1,154,309528283,126702658,15329237,21655918,1140856131,1,1,0,0,0
440435672,PUBLISH,164,439,5127984,164,162,1,0,0,0,708656,633587,0,0,1,1,155,309614714,126702658,15329237,21655918,1091872067,0,1,0,0,0
441350872,FIELD,164,439,5142032,164,162,1,0,0,0,710029,633587,0,0,1,1,155,310515866,126702658,15329237,21669962,1091872067,0,1,0,0,0
442349965,FIELD,164,440,5160620,164,162,1,0,0,0,711527,633587,0,0,1,1,155,311496371,126702658,15329237,21683837,1091872067,0,1,0,0,0
442454042,READY,166,441,5161248,164,162,1,0,0,0,711684,633587,0,0,1,1,155,311599820,126702658,15329237,21684537,1091872067,0,1,0,0,0
443352872,FIELD,164,441,5161249,164,162,1,1,0,0,713032,633587,0,0,1,1,155,311599821,127601486,15329237,21684537,1091904835,1,1,0,0,0
443352873,SELECT,162,442,5161249,162,165,0,0,0,0,713032,633587,0,1,0,1,155,311599821,127601487,15329237,21684537,1125459203,1,1,0,0,0
443352874,START,167,442,5161250,162,166,1,0,0,0,713032,633587,0,1,0,1,156,311599821,127601488,15329237,21684537,1073742409,1,0,0,0,0
443436765,PUBLISH,162,442,5162580,162,166,1,0,0,0,713158,633587,0,1,0,1,156,311682381,127601488,15329237,21684537,1073742925,0,1,0,0,0
444351965,FIELD,162,442,5176596,162,166,1,0,0,0,714530,633587,0,1,0,1,156,312583565,127601488,15329237,21699138,1073742925,0,1,0,0,0
445354872,FIELD,162,443,5195162,162,166,1,1,0,0,716035,633587,0,1,0,1,156,313567906,127601488,15329237,21711517,1073742925,0,1,0,0,0
445354873,SELECT,166,444,5195162,166,165,0,0,0,0,716035,633587,0,1,1,1,156,313567907,127601488,15329237,21711517,1073743205,0,1,0,0,0
445438765,PUBLISH,166,444,5196432,166,165,0,0,0,0,716161,633587,0,1,1,1,157,313650529,127601488,15329237,21711892,1073743205,0,1,0,0,0
445490743,READY,167,444,5196432,166,165,0,0,0,0,716239,633587,0,1,1,1,157,313702507,127601488,15329237,21713625,1073743205,0,1,0,0,0
445490905,START,168,444,5196594,166,167,1,0,0,0,716239,633587,0,1,1,1,157,313702508,127601488,15329237,21713625,1073743217,1,1,0,0,0
446353965,FIELD,166,444,5223350,166,167,1,0,0,0,717533,633587,0,1,1,1,157,314538811,127601488,15329237,21727664,1073745267,0,1,0,0,0
447356872,FIELD,166,445,5254417,166,167,1,0,0,0,719038,633587,0,1,1,1,157,315510651,127601488,15329237,21743596,1073745267,0,1,0,0,0
447695072,PTS,15,446,5264749,166,167,1,0,0,0,719545,633587,0,1,1,1,157,315838520,127601488,15329237,21748926,1073745267,1,1,0,0,0
447749021,START,169,446,5266726,166,167,1,0,0,0,719626,633587,0,1,1,1,157,315890492,127601488,15329237,21749536,1073745267,1,1,0,0,0
447749022,READY,168,446,5266726,166,167,1,0,0,0,719626,633587,0,1,1,1,157,315890492,127601488,15329237,21749536,1073745267,1,1,0,0,0
448355965,FIELD,166,446,5266726,166,167,1,1,0,0,720536,633587,0,1,1,1,157,315890492,128208431,15329237,21749536,1140856179,1,1,0,0,0
448355966,SELECT,167,447,5266726,167,165,1,0,0,0,720536,633587,0,0,0,1,157,315890492,128208432,15329237,21749536,1140856131,1,1,0,0,0
448443672,PUBLISH,167,447,5268288,167,165,1,0,0,0,720668,633587,0,0,0,1,158,315976635,128208433,15329237,21749536,1091872067,0,1,0,0,0
449358872,FIELD,167,447,5279748,167,165,1,0,0,0,722041,633587,0,0,0,1,158,316880375,128208433,15329237,21766943,1091872067,0,1,0,0,0
450177574,READY,169,448,5292156,167,165,1,0,0,0,723269,633587,0,0,0,1,158,317686669,128208433,15329237,21780588,1091872067,0,1,0,0,0
450357965,FIELD,167,448,5292157,167,165,1,1,0,0,723539,633587,0,0,0,1,158,317686670,128388822,15329237,21780588,1091904835,1,1,0,0,0
450357966,SELECT,165,449,5292157,165,168,0,0,0,0,723539,633587,0,0,1,1,158,317686670,128388823,15329237,21780588,1125459203,1,1,0,0,0
450357967,START,170,449,5292158,165,169,1,0,1,1,723539,633587,0,0,1,1,159,317686670,128388824,15329237,21780588,1073742409,1,0,0,0,0
450445672,PUBLISH,165,449,5293768,165,169,1,0,1,1,723671,633587,0,0,1,1,159,317772764,128388824,15329237,21780588,1073742925,0,1,0,0,0
451360872,FIELD,165,449,5304700,165,169,1,0,1,1,725044,633587,0,0,1,1,159,318677032,128388824,15329237,21797798,1073742925,0,1,0,0,0
452144608,READY,170,450,5317364,165,169,1,0,1,1,726219,633587,0,0,1,1,159,319448104,128388824,15329237,21809168,1073742925,0,1,0,0,0
452144610,START,171,450,5317366,165,169,1,0,1,1,726219,633587,0,0,1,1,159,319448105,128388824,15329237,21809168,1073742937,1,1,0,0,0
452359965,FIELD,165,450,5322078,165,169,1,0,1,1,726542,633587,0,0,1,1,159,319658747,128388824,15329237,21812131,1073744987,0,1,0,0,0
