cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error,progressive,descriptor_valid,active_bank,display_bank,pending_bank,secondary_valid,secondary_bank,ordinary_decode_open
396303964,FIELD,158,394,4893040,158,156,1,0,0,0,642458,633587,0,1,1,1,158,296479463,94931449,29522528,16311920,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
397183416,READY,160,395,4904560,158,156,1,0,0,0,643778,633587,0,1,1,1,158,297347395,94931449,29522528,16378732,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
397306871,FIELD,158,395,4904561,158,156,1,0,0,0,643963,633587,0,1,1,1,158,297347396,95054902,29522528,16378732,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
398305964,FIELD,158,396,4904561,158,156,1,1,0,0,645461,633587,0,1,1,1,158,297347396,96053995,29522528,16378732,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
398305965,SELECT,156,397,4904561,156,159,0,0,0,0,645461,588542,0,0,0,1,158,297347396,96053996,29522528,16378732,1125459203,1,1,0,0,0,1,1,1,2,0,0,2,0
398305966,START,161,397,4904562,156,160,1,0,0,0,645461,588542,0,0,0,1,159,297347396,96053997,29522528,16378732,1073742409,1,0,0,0,0,1,1,1,2,0,0,2,0
398393671,PUBLISH,156,397,4905948,156,160,1,0,0,0,645593,588542,0,0,0,1,159,297433714,96053997,29522528,16382400,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
399308871,FIELD,156,397,4920568,156,160,1,0,0,0,646966,588542,0,0,0,1,159,298334294,96053997,29522528,16478883,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
400220801,READY,161,398,4932444,156,160,1,0,0,0,648334,588542,0,0,0,1,159,299234348,96053997,29522528,16542932,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
400220803,START,162,398,4932446,156,160,1,0,0,0,648334,588542,0,0,0,1,159,299234349,96053997,29522528,16542932,1073742937,1,1,0,0,0,1,1,1,2,0,0,2,0
400307964,FIELD,156,398,4934740,156,160,1,1,0,0,648464,588542,0,0,0,1,159,299319215,96053997,29522528,16545221,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
400307965,SELECT,160,399,4934740,160,161,1,0,0,0,648464,633587,0,0,1,1,159,299319216,96053997,29522528,16545221,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
400395671,PUBLISH,160,399,4936512,160,161,1,0,0,0,648596,633587,0,0,1,1,160,299405150,96053997,29522528,16546110,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
401310871,FIELD,160,399,4956664,160,161,1,0,0,0,649969,633587,0,0,1,1,160,300300198,96053997,29522528,16566517,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
402309964,FIELD,160,400,4981740,160,161,1,0,0,0,651467,633587,0,0,1,1,160,301274215,96053997,29522528,16586800,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
402953186,READY,162,401,4995525,160,161,1,0,0,0,652432,633587,0,0,1,1,160,301903653,96053997,29522528,16601453,1073745267,1,1,0,0,0,1,1,2,2,0,0,2,0
403312871,FIELD,160,401,4995525,160,161,1,1,0,0,652972,633587,0,0,1,1,160,301903653,96413681,29522528,16601453,1140856179,1,1,0,0,0,1,1,2,2,1,0,2,0
403312872,START,163,402,4995526,161,159,1,0,0,0,652972,633587,0,1,0,1,160,301903653,96413682,29522528,16601453,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
403312872,SELECT,161,402,4995526,161,159,1,0,0,0,652972,633587,0,1,0,1,160,301903653,96413682,29522528,16601453,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
403396764,PUBLISH,161,402,4996956,161,159,1,0,0,0,653098,633587,0,1,0,1,161,301986114,96413682,29522528,16605626,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
404311965,FIELD,161,402,5010384,161,159,1,0,0,0,654470,633587,0,1,0,1,161,302887887,96413682,29522528,16704215,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
405314871,FIELD,161,403,5026180,161,159,1,1,0,0,655975,633587,0,1,0,1,161,303874997,96413682,29522528,16777545,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
405314872,SELECT,159,404,5026180,159,162,0,0,0,0,655975,633587,0,1,1,1,161,303874998,96413682,29522528,16777545,1125426435,0,1,0,0,0,1,1,2,0,1,0,2,0
405316816,READY,163,404,5026180,159,162,0,0,0,0,655978,633587,0,1,1,0,162,303876942,96413682,29522528,16778015,1125426435,0,1,0,0,0,1,1,2,0,1,0,2,0
405316819,START,164,404,5026182,159,163,1,0,0,0,655978,633587,0,1,1,0,162,303876943,96413683,29522528,16778015,1073742409,1,1,0,0,0,1,1,2,0,1,0,2,0
405398764,PUBLISH,159,404,5027568,159,163,1,0,0,0,656101,633587,0,1,1,1,162,303957501,96413683,29522528,16782119,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
406313965,FIELD,159,404,5041316,159,163,1,0,0,0,657473,633587,0,1,1,1,162,304858954,96413683,29522528,16879848,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
407316871,FIELD,159,405,5057816,159,163,1,0,0,0,658978,633587,0,1,1,1,162,305845360,96413683,29522528,16945401,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
407375129,READY,164,406,5057900,159,163,1,0,0,0,659065,633587,0,1,1,1,162,305903534,96413683,29522528,16950214,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
407375131,START,165,406,5057902,159,163,1,0,0,0,659065,633587,0,1,1,1,162,305903535,96413683,29522528,16950214,1073742937,1,1,0,0,0,1,1,2,0,1,0,2,0
408315965,FIELD,159,406,5078440,159,163,1,1,0,0,660476,633587,0,1,1,1,162,306823830,96413683,29522528,16972439,1073744987,0,1,0,0,0,1,1,2,0,1,0,2,0
408315966,SELECT,163,407,5078440,163,164,1,0,0,0,660476,633587,0,0,0,1,162,306823831,96413683,29522528,16972439,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
408403671,PUBLISH,163,407,5080484,163,164,1,0,0,0,660608,633587,0,0,0,1,163,306909492,96413683,29522528,16972896,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
409318871,FIELD,163,407,5104776,163,164,1,0,0,0,661981,633587,0,0,0,1,163,307800401,96413683,29522528,16992334,1073745267,1,1,0,0,0,1,1,2,0,1,0,2,0
410199498,READY,165,408,5126709,163,164,1,0,0,0,663302,633587,0,0,0,1,163,308659095,96413683,29522528,17010883,1073745267,1,1,0,0,0,1,1,0,0,1,0,2,0
410317965,FIELD,163,408,5126709,163,164,1,1,0,0,663479,633587,0,0,0,1,163,308659095,96532149,29522528,17010883,1140856179,1,1,0,0,0,1,1,0,0,2,0,2,0
410317966,START,166,409,5126710,164,162,1,0,0,0,663479,633587,0,0,1,1,163,308659095,96532150,29522528,17010883,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
410317966,SELECT,164,409,5126710,164,162,1,0,0,0,663479,633587,0,0,1,1,163,308659095,96532150,29522528,17010883,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
410405671,PUBLISH,164,409,5127984,164,162,1,0,0,0,663611,633587,0,0,1,1,164,308745525,96532150,29522528,17014827,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
411320871,FIELD,164,409,5142032,164,162,1,0,0,0,664984,633587,0,0,1,1,164,309646677,96532150,29522528,17113188,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
412319965,FIELD,164,410,5160620,164,162,1,0,0,0,666482,633587,0,0,1,1,164,310627183,96532150,29522528,17190593,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
412427886,READY,166,411,5161248,164,162,1,0,0,0,666644,633587,0,0,1,1,164,310734476,96532150,29522528,17197052,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
413322871,FIELD,164,411,5161249,164,162,1,1,0,0,667987,633587,0,0,1,1,164,310734477,97427133,29522528,17197052,1091904835,1,1,0,0,0,1,1,0,0,2,0,2,0
413322872,SELECT,162,412,5161249,162,165,0,0,0,0,667987,633587,0,1,0,1,164,310734477,97427134,29522528,17197052,1125459203,1,1,0,0,0,1,1,0,1,2,0,2,0
413322873,START,167,412,5161250,162,166,1,0,0,0,667987,633587,0,1,0,1,165,310734477,97427135,29522528,17197052,1073742409,1,0,0,0,0,1,1,0,1,2,0,2,0
413406765,PUBLISH,162,412,5162580,162,166,1,0,0,0,668113,633587,0,1,0,1,165,310817038,97427135,29522528,17201350,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
414321965,FIELD,162,412,5176596,162,166,1,0,0,0,669485,633587,0,1,0,1,165,311718222,97427135,29522528,17299267,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
415324871,FIELD,162,413,5195162,162,166,1,1,0,0,670990,633587,0,1,0,1,165,312702562,97427135,29522528,17370766,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
415324872,SELECT,166,414,5195162,166,165,0,0,0,0,670990,633587,0,1,1,1,165,312702563,97427135,29522528,17370766,1073743205,0,1,0,0,0,1,1,0,1,2,0,2,0
415408765,PUBLISH,166,414,5196432,166,165,0,0,0,0,671116,633587,0,1,1,1,166,312785186,97427135,29522528,17376615,1073743205,0,1,0,0,0,1,1,0,1,2,0,2,0
415464552,READY,167,414,5196432,166,165,0,0,0,0,671199,633587,0,1,1,1,166,312840973,97427135,29522528,17383722,1073743205,0,1,0,0,0,1,1,0,1,2,0,2,0
415464714,START,168,414,5196594,166,167,1,0,0,0,671200,633587,0,1,1,1,166,312840974,97427135,29522528,17383722,1073743217,1,1,0,0,0,1,1,0,1,2,0,2,0
416323965,FIELD,166,414,5223244,166,167,1,0,0,0,672488,633587,0,1,1,1,166,313673574,97427135,29522528,17413690,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
417326871,FIELD,166,415,5254346,166,167,1,0,0,0,673993,633587,0,1,1,1,166,314645378,97427135,29522528,17446311,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
417669606,PTS,15,416,5264749,166,167,1,0,0,0,674507,633587,0,1,1,1,166,314977711,97427135,29522528,17455304,1073745267,1,1,0,0,0,1,1,0,1,2,0,2,0
417723559,START,169,416,5266726,166,167,1,0,0,0,674588,633587,0,1,1,1,166,315029687,97427135,29522528,17457453,1073745267,1,1,0,0,0,1,1,0,1,2,0,2,0
417723560,READY,168,416,5266726,166,167,1,0,0,0,674588,633587,0,1,1,1,166,315029687,97427135,29522528,17457453,1073745267,1,1,0,0,0,1,1,1,1,2,0,2,0
418325965,FIELD,166,416,5266726,166,167,1,1,0,0,675491,633587,0,1,1,1,166,315029687,98029540,29522528,17457453,1140856179,1,1,0,0,0,1,1,1,1,0,0,2,0
418325966,SELECT,167,417,5266726,167,165,1,0,0,0,675491,633587,0,0,0,1,166,315029687,98029541,29522528,17457453,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
418413671,PUBLISH,167,417,5268288,167,165,1,0,0,0,675623,633587,0,0,0,1,167,315115829,98029542,29522528,17462988,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
419328871,FIELD,167,417,5279748,167,165,1,0,0,0,676996,633587,0,0,0,1,167,316019569,98029542,29522528,17569711,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
420151321,READY,169,418,5292156,167,165,1,0,0,0,678229,633587,0,0,0,1,167,316829611,98029542,29522528,17645504,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
420327965,FIELD,167,418,5292157,167,165,1,1,0,0,678494,633587,0,0,0,1,167,316829612,98206184,29522528,17645504,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
420327966,SELECT,165,419,5292157,165,168,0,0,0,0,678494,633587,0,0,1,1,167,316829612,98206185,29522528,17645504,1125459203,1,1,0,0,0,1,1,1,2,0,0,2,0
420327967,START,170,419,5292158,165,169,1,0,1,0,678494,633587,0,0,1,1,168,316829612,98206186,29522528,17645504,1073742409,1,0,0,0,0,1,1,1,2,0,0,2,0
420415671,PUBLISH,165,419,5293768,165,169,1,0,1,0,678626,633587,0,0,1,1,168,316915705,98206186,29522528,17651617,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
421330871,FIELD,165,419,5304700,165,169,1,0,1,1,679999,633587,0,0,1,1,168,317819973,98206186,29522528,17761373,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
422118864,READY,170,420,5317364,165,169,1,0,1,1,681181,633587,0,0,1,1,168,318595302,98206186,29522528,17830832,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
422118866,START,171,420,5317366,165,169,1,0,1,1,681181,633587,0,0,1,1,168,318595303,98206186,29522528,17830832,1073742937,1,1,0,0,0,1,1,1,2,0,0,2,0
422329965,FIELD,165,420,5321568,165,169,1,0,1,1,681497,633587,0,0,1,1,168,318802199,98206186,29522528,17834356,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
423332871,FIELD,165,421,5342016,165,169,1,1,1,1,683002,633587,0,0,1,1,168,319784657,98206186,29522528,17855636,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
423332872,SELECT,169,422,5342016,169,170,1,0,0,0,683002,678632,1,1,0,1,168,319784658,98206186,29522528,17855636,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
423416765,PUBLISH,169,422,5343936,169,170,1,0,0,0,683128,678632,1,1,0,1,169,319866631,98206186,29522528,17856130,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
424331965,FIELD,169,422,5367216,169,170,1,0,0,0,684500,678632,1,1,0,1,169,320758551,98206186,29522528,17878055,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
424741889,READY,171,423,5375909,169,170,1,0,0,0,685115,678632,1,1,0,1,169,321159783,98206186,29522528,17887889,1073745267,1,1,0,0,0,1,1,2,2,0,0,2,0
425334871,FIELD,169,423,5375909,169,170,1,1,0,0,686005,678632,1,1,0,1,169,321159783,98799167,29522528,17887889,1140856179,1,1,0,0,0,1,1,2,2,1,0,2,0
425334872,START,172,424,5375910,170,168,1,0,0,0,686005,678632,0,1,1,1,169,321159783,98799168,29522528,17887889,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
425334872,SELECT,170,424,5375910,170,168,1,0,0,0,686005,678632,0,1,1,1,169,321159783,98799168,29522528,17887889,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
425418765,PUBLISH,170,424,5376868,170,168,1,0,0,0,686131,678632,0,1,1,1,170,321242717,98799168,29522528,17891657,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
426333965,FIELD,170,424,5389528,170,168,1,0,0,0,687503,678632,0,1,1,1,170,322145257,98799168,29522528,17996710,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
427198392,READY,172,425,5403188,170,168,1,0,0,0,688800,678632,0,1,1,1,170,322996024,98799168,29522528,18081600,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
427336871,FIELD,170,425,5403189,170,168,1,0,0,0,689008,678632,0,1,1,1,170,322996025,98937645,29522528,18081600,1091904835,1,1,0,0,0,1,1,2,2,1,0,2,0
428335965,FIELD,170,426,5403189,170,168,1,1,0,0,690506,678632,0,1,1,1,170,322996025,99936739,29522528,18081600,1091904835,1,1,0,0,0,1,1,2,2,1,0,2,0
428335966,SELECT,168,427,5403189,168,171,0,0,0,0,690506,633587,0,0,0,1,170,322996025,99936740,29522528,18081600,1125459203,1,1,0,0,0,1,1,2,0,1,0,2,0
428335967,START,173,427,5403190,168,172,1,0,0,0,690506,633587,0,0,0,1,171,322996025,99936741,29522528,18081600,1073742409,1,0,0,0,0,1,1,2,0,1,0,2,0
428423671,PUBLISH,168,427,5404228,168,172,1,0,0,0,690638,633587,0,0,0,1,171,323082690,99936741,29522528,18085297,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
429338871,FIELD,168,427,5416440,168,172,1,0,0,0,692011,633587,0,0,0,1,171,323985678,99936741,29522528,18189649,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
430247705,READY,173,428,5431400,168,172,1,0,0,0,693374,633587,0,0,0,1,171,324879552,99936741,29522528,18273341,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
430247707,START,174,428,5431402,168,172,1,0,0,0,693374,633587,0,0,0,1,171,324879553,99936741,29522528,18273341,1073742937,1,1,0,0,0,1,1,2,0,1,0,2,0
430337965,FIELD,168,428,5433744,168,172,1,1,0,0,693509,633587,0,0,0,1,171,324967468,99936741,29522528,18275006,1073744987,0,1,0,0,0,1,1,2,0,1,0,2,0
430337966,SELECT,172,429,5433744,172,173,1,0,0,0,693509,678632,0,0,1,1,171,324967469,99936741,29522528,18275006,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
430425671,PUBLISH,172,429,5435244,172,173,1,0,0,0,693641,678632,0,0,1,1,172,325053674,99936741,29522528,18275536,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
431340872,FIELD,172,429,5453996,172,173,1,0,0,0,695014,678632,0,0,1,1,172,325950123,99936741,29522528,18296476,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
432339965,FIELD,172,430,5480540,172,173,1,0,0,0,696512,678632,0,0,1,1,172,326922672,99936741,29522528,18315137,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
433026010,READY,174,431,5498169,172,173,1,0,0,0,697542,678632,0,0,1,1,172,327591089,99936741,29522528,18330325,1073745267,1,1,0,0,0,1,1,0,0,1,0,2,0
433342872,FIELD,172,431,5498169,172,173,1,1,0,0,698017,678632,0,0,1,1,172,327591089,100253602,29522528,18330325,1140856179,1,1,0,0,0,1,1,0,0,2,0,2,0
433342873,START,175,432,5498170,173,171,1,0,0,0,698017,678632,0,1,0,1,172,327591089,100253603,29522528,18330325,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
433342873,SELECT,173,432,5498170,173,171,1,0,0,0,698017,678632,0,1,0,1,172,327591089,100253603,29522528,18330325,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
433426765,PUBLISH,173,432,5499296,173,171,1,0,0,0,698143,678632,0,1,0,1,173,327673854,100253603,29522528,18333808,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
434341965,FIELD,173,432,5511232,173,171,1,0,0,0,699515,678632,0,1,0,1,173,328577118,100253603,29522528,18437756,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
435274856,READY,175,433,5527924,173,171,1,0,0,0,700915,678632,0,1,0,1,173,329493317,100253603,29522528,18530816,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
435344872,FIELD,173,433,5527925,173,171,1,1,0,0,701020,678632,0,1,0,1,173,329493318,100323617,29522528,18530816,1091904835,1,1,0,0,0,1,1,0,0,2,0,2,0
435344873,SELECT,171,434,5527925,171,174,0,0,0,0,701020,678632,0,1,1,1,173,329493318,100323618,29522528,18530816,1125459203,1,1,0,0,0,1,1,0,1,2,0,2,0
435344874,START,176,434,5527926,171,175,1,0,0,0,701020,678632,0,1,1,1,174,329493318,100323619,29522528,18530816,1073742409,1,0,0,0,0,1,1,0,1,2,0,2,0
435428765,PUBLISH,171,434,5529044,171,175,1,0,0,0,701146,678632,0,1,1,1,174,329576090,100323619,29522528,18535293,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
436343965,FIELD,171,434,5541534,171,175,1,0,0,0,702518,678632,0,1,1,1,174,330478800,100323619,29522528,18646690,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
437248878,READY,176,435,5557836,171,175,1,0,0,0,703876,678632,0,1,1,1,174,331367411,100323619,29522528,18730974,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
437248880,START,177,435,5557838,171,175,1,0,0,0,703876,678632,0,1,1,1,174,331367412,100323619,29522528,18730974,1073742937,1,1,0,0,0,1,1,0,1,2,0,2,0
437346872,FIELD,171,435,5560272,171,175,1,0,0,0,704023,678632,0,1,1,1,174,331462969,100323619,29522528,18733219,1073744987,0,1,0,0,0,1,1,0,1,2,0,2,0
438345965,FIELD,171,436,5583524,171,175,1,1,0,0,705521,678632,0,1,1,1,174,332438810,100323619,29522528,18753978,1073744987,0,1,0,0,0,1,1,0,1,2,0,2,0
438345966,SELECT,175,437,5583524,175,176,1,0,0,0,705521,678632,0,0,0,1,174,332438811,100323619,29522528,18753978,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
438433671,PUBLISH,175,437,5586172,175,176,1,0,0,0,705653,678632,0,0,0,1,175,332523868,100323619,29522528,18754834,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
439348872,FIELD,175,437,5612248,175,176,1,0,0,0,707026,678632,0,0,0,1,175,333412993,100323619,29522528,18773854,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
440161461,READY,177,438,5633509,175,176,1,0,0,0,708245,678632,0,0,0,1,175,334204322,100323619,29522528,18791409,1073745267,1,1,0,0,0,1,1,1,1,2,0,2,0
440347965,FIELD,175,438,5633509,175,176,1,1,0,0,708524,678632,0,0,0,1,175,334204322,100510122,29522528,18791409,1140856179,1,1,0,0,0,1,1,1,1,0,0,2,0
440347966,START,178,439,5633510,176,174,1,0,0,0,708524,678632,0,0,1,1,175,334204322,100510123,29522528,18791409,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
440347966,SELECT,176,439,5633510,176,174,1,0,0,0,708524,678632,0,0,1,1,175,334204322,100510123,29522528,18791409,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
440435672,PUBLISH,176,439,5634712,176,174,1,0,0,0,708656,678632,0,0,1,1,176,334290825,100510123,29522528,18795761,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
441350872,FIELD,176,439,5646680,176,174,1,0,0,0,710029,678632,0,0,1,1,176,335194057,100510123,29522528,18899206,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
442349965,FIELD,176,440,5665148,176,174,1,0,0,0,711527,678632,0,0,1,1,176,336174682,100510123,29522528,18990877,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
442437736,READY,178,441,5666336,176,174,1,0,0,0,711659,678632,0,0,1,1,176,336261265,100510123,29522528,18999110,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
443352872,FIELD,176,441,5666337,176,174,1,1,0,0,713032,678632,0,0,1,1,176,336261266,101425257,29522528,18999110,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
443352873,SELECT,174,442,5666337,174,177,0,0,0,0,713032,678632,0,1,0,1,176,336261266,101425258,29522528,18999110,1125459203,1,1,0,0,0,1,1,1,2,0,0,2,0
443352874,START,179,442,5666338,174,178,1,0,0,0,713032,678632,0,1,0,1,177,336261266,101425259,29522528,18999110,1073742409,1,0,0,0,0,1,1,1,2,0,0,2,0
443436765,PUBLISH,174,442,5667568,174,178,1,0,0,0,713158,678632,0,1,0,1,177,336343926,101425259,29522528,19002510,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
444351965,FIELD,174,442,5680176,174,178,1,0,0,0,714530,678632,0,1,0,1,177,337246518,101425259,29522528,19110105,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
445354872,FIELD,174,443,5699564,174,178,1,1,0,0,716035,678632,0,1,0,1,177,338230037,101425259,29522528,19195773,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
445354873,SELECT,178,444,5699564,178,177,0,0,0,0,716035,678632,0,1,1,1,177,338230038,101425259,29522528,19195773,1073743205,0,1,0,0,0,1,1,1,2,0,0,2,0
445438765,PUBLISH,178,444,5700768,178,177,0,0,0,0,716161,678632,0,1,1,1,178,338312726,101425259,29522528,19201842,1073743205,0,1,0,0,0,1,1,1,2,0,0,2,0
445464168,READY,179,444,5700768,178,177,0,0,0,0,716199,678632,0,1,1,1,178,338338129,101425259,29522528,19205167,1073743205,0,1,0,0,0,1,1,1,2,0,0,2,0
445464330,START,180,444,5700930,178,179,1,0,0,0,716199,678632,0,1,1,1,178,338338130,101425259,29522528,19205167,1073743217,1,1,0,0,0,1,1,1,2,0,0,2,0
446353965,FIELD,178,444,5726159,178,179,1,0,0,0,717533,678632,0,1,1,1,178,339202535,101425259,29522528,19236615,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
447356872,FIELD,178,445,5758003,178,179,1,0,0,0,719038,678632,0,1,1,1,178,340173598,101425259,29522528,19267891,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
447679835,PTS,16,446,5768549,178,179,1,0,0,0,719522,678632,0,1,1,1,178,340486016,101425259,29522528,19276433,1073745267,1,1,0,0,0,1,1,1,2,0,0,2,0
447709181,START,181,446,5769526,178,179,1,0,0,0,719566,678632,0,1,1,1,178,340514385,101425259,29522528,19277727,1073745267,1,1,0,0,0,1,1,1,2,0,0,2,0
447709182,READY,180,446,5769526,178,179,1,0,0,0,719566,678632,0,1,1,1,178,340514385,101425259,29522528,19277727,1073745267,1,1,0,0,0,1,1,2,2,0,0,2,0
448355965,FIELD,178,446,5769526,178,179,1,1,0,0,720536,678632,0,1,1,1,178,340514385,102072042,29522528,19277727,1140856179,1,1,0,0,0,1,1,2,2,1,0,2,0
448355966,SELECT,179,447,5769526,179,177,1,0,0,0,720536,678632,0,0,0,1,178,340514385,102072043,29522528,19277727,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
448443672,PUBLISH,179,447,5771020,179,177,1,0,0,0,720668,678632,0,0,0,1,179,340600596,102072044,29522528,19282092,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
449358872,FIELD,179,447,5783076,179,177,1,0,0,0,722041,678632,0,0,0,1,179,341503740,102072044,29522528,19401794,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
450231771,READY,181,448,5796368,179,177,1,0,0,0,723350,678632,0,0,0,1,179,342363347,102072044,29522528,19501570,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
450357965,FIELD,179,448,5796369,179,177,1,1,0,0,723539,678632,0,0,0,1,179,342363348,102198236,29522528,19501570,1091904835,1,1,0,0,0,1,1,2,2,1,0,2,0
450357966,SELECT,177,449,5796369,177,180,0,0,0,0,723539,678632,0,0,1,1,179,342363348,102198237,29522528,19501570,1125459203,1,1,0,0,0,1,1,2,0,1,0,2,0
450357967,START,182,449,5796370,177,181,1,0,1,0,723539,678632,0,0,1,1,180,342363348,102198238,29522528,19501570,1073742409,1,0,0,0,0,1,1,2,0,1,0,2,0
450445672,PUBLISH,177,449,5797836,177,181,1,0,1,0,723671,678632,0,0,1,1,180,342449586,102198238,29522528,19505828,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
451360872,FIELD,177,449,5810584,177,181,1,0,1,1,725044,678632,0,0,1,1,180,343352038,102198238,29522528,19618676,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
452249448,READY,182,450,5823432,177,181,1,0,1,1,726377,678632,0,0,1,1,180,344227766,102198238,29522528,19712160,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
452249450,START,183,450,5823434,177,181,1,0,1,1,726377,678632,0,0,1,1,180,344227767,102198238,29522528,19712160,1073742937,1,1,0,0,0,1,1,2,0,1,0,2,0
452359965,FIELD,177,450,5825688,177,181,1,0,1,1,726542,678632,0,0,1,1,180,344336027,102198238,29522528,19714055,1073744987,0,1,0,0,0,1,1,2,0,1,0,2,0
453362872,FIELD,177,451,5847984,177,181,1,1,1,1,728047,678632,0,0,1,1,180,345316638,102198238,29522528,19734582,1073744987,0,1,0,0,0,1,1,2,0,1,0,2,0
