cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error,progressive,descriptor_valid,active_bank,display_bank,pending_bank,secondary_valid,secondary_bank,ordinary_decode_open
181886440,START,74,180,1335990,71,73,1,0,1,1,320832,276231,0,0,1,1,72,100563987,79986457,22837492,2007171,1610613321,1,1,0,0,0,1,1,1,2,2,0,2,0
182089962,FIELD,71,180,1339324,71,73,1,0,1,1,321137,276231,0,0,1,1,72,100764174,79986457,22837492,2010845,1610613837,0,1,0,0,0,1,1,1,2,2,0,2,0
183092869,FIELD,71,181,1351340,71,73,1,1,1,1,322642,276231,0,0,1,1,72,101755065,79986457,22837492,2027244,1610613837,0,1,0,0,0,1,1,1,2,2,0,2,0
183092870,SELECT,73,182,1351340,73,71,0,0,0,0,322642,318272,1,1,0,1,72,101755066,79986457,22837492,2027244,1610614117,0,1,0,0,0,1,1,1,2,2,0,2,0
183176762,PUBLISH,73,182,1352744,73,71,0,0,0,0,322768,318272,1,1,0,1,73,101837554,79986457,22837492,2027244,1610614117,0,1,0,0,0,1,1,1,2,2,0,2,0
183601470,READY,74,182,1357740,73,71,0,0,0,0,323405,318272,1,1,0,1,73,102257266,79986457,22837492,2034307,1610614117,0,1,0,0,0,1,1,1,2,2,0,2,0
183601472,START,75,182,1357742,73,74,1,0,0,0,323405,318272,1,1,0,1,73,102257267,79986457,22837492,2034307,1610614129,1,1,0,0,0,1,1,1,2,2,0,2,0
184091962,FIELD,73,182,1366036,73,74,1,0,0,0,324140,318272,1,1,0,1,73,102739462,79986457,22837492,2041380,1610616179,0,1,0,0,0,1,1,1,2,2,0,2,0
185094869,FIELD,73,183,1383476,73,74,1,1,0,0,325645,318272,1,1,0,1,73,103724929,79986457,22837492,2053025,1610616179,0,1,0,0,0,1,1,1,2,2,0,2,0
185094870,SELECT,74,184,1383476,74,72,1,0,0,0,325645,318272,0,1,1,1,73,103724930,79986457,22837492,2053025,1610616131,0,1,0,0,0,1,1,1,2,2,0,2,0
185178762,PUBLISH,74,184,1384720,74,72,1,0,0,0,325771,318272,0,1,1,1,74,103807578,79986457,22837492,2053025,1610616131,0,1,0,0,0,1,1,1,2,2,0,2,0
185819158,READY,75,184,1395385,74,72,1,0,0,0,326731,318272,0,1,1,1,74,104437310,79986457,22837492,2063319,1610616131,1,1,0,0,0,1,1,2,2,2,0,2,0
185819159,START,76,184,1395386,74,72,1,0,0,0,326731,318272,0,1,1,1,74,104437310,79986457,22837492,2063319,1677727043,1,1,0,0,0,1,1,2,2,1,0,2,0
186093962,FIELD,74,184,1400564,74,72,1,0,0,0,327143,318272,0,1,1,1,74,104706934,79986457,22837492,2067316,1811944771,0,1,0,0,0,1,1,2,2,1,0,2,1
187096869,FIELD,74,185,1419028,74,72,1,0,0,0,328648,318272,0,1,1,1,74,105691377,79986457,22837492,2078743,1811944771,0,1,0,0,0,1,1,2,2,1,0,2,1
188095962,FIELD,74,186,1437072,74,72,1,1,0,0,330146,318272,0,1,1,1,74,106672426,79986457,22837492,2091949,1811944771,0,1,0,0,0,1,1,2,2,1,0,2,1
188095963,SELECT,72,187,1437072,72,75,1,0,0,0,330146,276231,0,0,0,1,74,106672427,79986457,22837492,2091949,3959424256,0,1,0,0,0,1,1,2,0,1,0,2,1
188103516,READY,76,187,1437073,72,75,1,0,0,0,330158,276231,0,0,0,0,75,106679980,79986457,22837492,2092195,3959424256,1,1,0,0,0,1,1,0,0,1,0,2,1
188103517,START,77,187,1437074,72,75,1,0,0,0,330158,276231,0,0,0,0,75,106679980,79986457,22837492,2092195,3959424256,1,1,0,0,0,1,1,0,0,1,1,2,0
188183668,PUBLISH,72,187,1437074,72,75,1,0,0,0,330278,276231,0,0,0,1,75,106679980,80066607,22917642,2092195,3959424256,1,1,0,0,0,1,1,0,0,1,1,2,0
189098869,FIELD,72,187,1437074,72,75,1,0,0,0,331651,276231,0,0,0,1,75,106679980,80981808,23832843,2092195,3959424256,1,1,0,0,0,1,1,0,0,1,1,2,0
190097962,FIELD,72,188,1437074,72,75,1,1,0,0,333149,276231,0,0,0,1,75,106679980,81980901,24831936,2092195,3959424256,1,1,0,0,0,1,1,0,0,1,1,2,0
190097963,SELECT,75,189,1437074,75,76,1,0,0,0,333149,318272,0,0,1,1,75,106679980,81980902,24831937,2092195,3959424256,1,1,0,0,0,1,1,0,1,2,0,2,1
190185669,PUBLISH,75,189,1439128,75,76,1,0,0,0,333281,318272,0,0,1,1,76,106765631,81980902,24831938,2092195,3959424256,0,1,0,0,0,1,1,0,1,2,0,2,1
191100869,FIELD,75,189,1459148,75,76,1,0,0,0,334654,318272,0,0,1,1,76,107660811,81980902,24831938,2104351,3959424256,0,1,0,0,0,1,1,0,1,2,0,2,1
192099962,FIELD,75,190,1478984,75,76,1,0,0,0,336152,318272,0,0,1,1,76,108640068,81980902,24831938,2116533,3959424256,0,1,0,0,0,1,1,0,1,2,0,2,1
192608851,READY,77,191,1487125,75,76,1,0,0,0,336916,318272,0,0,1,1,76,109140817,81980902,24831938,2122438,3959424256,1,1,0,0,0,1,1,1,1,2,0,2,1
192608852,START,78,191,1487126,75,76,1,0,0,0,336916,318272,0,0,1,1,76,109140817,81980902,24831938,2122438,3959424256,1,1,0,0,0,1,1,1,1,2,1,0,0
193102869,FIELD,75,191,1494860,75,76,1,1,0,0,337657,318272,0,0,1,1,76,109627098,81980903,24831938,2130324,1811939909,0,1,0,0,0,1,1,1,1,2,0,0,0
193102870,SELECT,76,192,1494860,76,76,0,0,0,0,337657,318272,0,1,0,1,76,109627099,81980903,24831938,2130324,1610613317,0,1,0,0,0,1,1,1,2,2,0,0,0
193186762,PUBLISH,76,192,1495788,76,76,0,0,0,0,337783,318272,0,1,0,1,77,109710063,81980903,24831938,2130324,1610613317,0,1,0,0,0,1,1,1,2,2,0,0,0
194101962,FIELD,76,192,1508268,76,76,0,0,0,0,339155,318272,0,1,0,1,77,110612783,81980903,24831938,2143899,1610613317,0,1,0,0,0,1,1,1,2,2,0,0,0
194529444,READY,78,193,1513632,76,76,0,0,0,0,339797,318272,0,1,0,1,77,111034901,81980903,24831938,2150056,1610613317,0,1,0,0,0,1,1,1,2,2,0,0,0
194529446,START,79,193,1513634,76,78,1,0,0,0,339797,318272,0,1,0,1,77,111034902,81980903,24831938,2150056,1610613321,1,1,0,0,0,1,1,1,2,2,0,0,0
195104869,FIELD,76,193,1522592,76,78,1,1,0,0,340660,318272,0,1,0,1,77,111601366,81980903,24831938,2159265,1610613837,0,1,0,0,0,1,1,1,2,2,0,0,0
195104870,SELECT,78,194,1522592,78,76,0,0,0,0,340660,318272,0,1,1,1,77,111601367,81980903,24831938,2159265,1610614117,0,1,0,0,0,1,1,1,2,2,0,0,0
195188762,PUBLISH,78,194,1523512,78,76,0,0,0,0,340786,318272,0,1,1,1,78,111684339,81980903,24831938,2159586,1610614117,0,1,0,0,0,1,1,1,2,2,0,0,0
196103962,FIELD,78,194,1536240,78,76,0,0,0,0,342158,318272,0,1,1,1,78,112586811,81980903,24831938,2173567,1610614117,0,1,0,0,0,1,1,1,2,2,0,0,0
196457762,READY,79,195,1540808,78,76,0,0,0,0,342689,318272,0,1,1,1,78,112936043,81980903,24831938,2178840,1610614117,0,1,0,0,0,1,1,1,2,2,0,0,0
196457764,START,80,195,1540810,78,79,1,0,0,0,342689,318272,0,1,1,1,78,112936044,81980903,24831938,2178840,1610614129,1,1,0,0,0,1,1,1,2,2,0,0,0
197106869,FIELD,78,195,1554368,78,79,1,0,0,0,343663,318272,0,1,1,1,78,113571590,81980903,24831938,2186612,1610616179,0,1,0,0,0,1,1,1,2,2,0,0,0
198105962,FIELD,78,196,1576244,78,79,1,1,0,0,345161,318272,0,1,1,1,78,114548807,81980903,24831938,2198110,1610616179,0,1,0,0,0,1,1,1,2,2,0,0,0
198105963,SELECT,79,197,1576244,79,77,1,0,0,0,345161,318272,0,0,0,1,78,114548808,81980903,24831938,2198110,1610616131,0,1,0,0,0,1,1,1,2,2,0,0,0
198193669,PUBLISH,79,197,1577840,79,77,1,0,0,0,345293,318272,0,0,0,1,79,114634918,81980903,24831938,2198486,1610616131,0,1,0,0,0,1,1,1,2,2,0,0,0
198946270,READY,80,197,1590069,79,77,1,0,0,0,346422,318272,0,0,0,1,79,115375291,81980903,24831938,2209040,1610616131,1,1,0,0,0,1,1,2,2,2,0,0,0
198946271,START,81,197,1590070,79,77,1,0,0,0,346422,318272,0,0,0,1,79,115375291,81980903,24831938,2209040,1677727043,1,1,0,0,0,1,1,2,2,1,0,0,0
199108869,FIELD,79,197,1594188,79,77,1,0,0,0,346666,318272,0,0,0,1,79,115533770,81980903,24831938,2211276,1811944771,0,1,0,0,0,1,1,2,2,1,0,0,1
200107962,FIELD,79,198,1617036,79,77,1,1,0,0,348164,318272,0,0,0,1,79,116510015,81980903,24831938,2221527,1811944771,0,1,0,0,0,1,1,2,2,1,0,0,1
200107963,SELECT,77,199,1617036,77,80,1,0,0,0,348164,318272,0,0,1,1,79,116510016,81980903,24831938,2221527,3959424256,0,1,0,0,0,1,1,2,0,1,0,0,1
200195669,PUBLISH,77,199,1618568,77,80,1,0,0,0,348296,318272,0,0,1,1,80,116596190,81980903,24831938,2221772,3959424256,0,1,0,0,0,1,1,2,0,1,0,0,1
201110869,FIELD,77,199,1638776,77,80,1,0,0,0,349669,318272,0,0,1,1,80,117491182,81980903,24831938,2233664,3959424256,0,1,0,0,0,1,1,2,0,1,0,0,1
201517905,READY,81,200,1645393,77,80,1,0,0,0,350279,318272,0,0,1,1,80,117891602,81980903,24831938,2238810,3959424256,1,1,0,0,0,1,1,0,0,1,0,0,1
201517906,START,82,200,1645394,77,80,1,0,0,0,350279,318272,0,0,1,1,80,117891602,81980903,24831938,2238810,3959424256,1,1,0,0,0,1,1,0,0,1,1,2,0
202109962,FIELD,77,200,1654888,77,80,1,0,0,0,351167,318272,0,0,1,1,80,118474162,81980904,24831938,2247799,1811939909,0,1,0,0,0,1,1,0,0,1,0,2,0
203112869,FIELD,77,201,1668652,77,80,1,1,0,0,352672,318272,0,0,1,1,80,119463305,81980904,24831938,2261729,1811939909,0,1,0,0,0,1,1,0,0,1,0,2,0
203112870,SELECT,80,202,1668652,80,80,0,0,0,0,352672,318272,0,1,0,1,80,119463306,81980904,24831938,2261729,1610613317,0,1,0,0,0,1,1,0,1,1,0,2,0
203196762,PUBLISH,80,202,1669740,80,80,0,0,0,0,352798,318272,0,1,0,1,81,119546110,81980904,24831938,2261729,1610613317,0,1,0,0,0,1,1,0,1,1,0,2,0
203530687,READY,82,202,1674584,80,80,0,0,0,0,353299,318272,0,1,0,1,81,119875191,81980904,24831938,2267694,1610613317,0,1,0,0,0,1,1,0,1,1,0,2,0
203530689,START,83,202,1674586,80,82,1,0,0,0,353299,318272,0,1,0,1,81,119875192,81980904,24831938,2267694,1610613321,1,1,0,0,0,1,1,0,1,1,0,2,0
204111962,FIELD,80,202,1683496,80,82,1,0,0,0,354170,318272,0,1,0,1,81,120447554,81980904,24831938,2276125,1610613837,0,1,0,0,0,1,1,0,1,1,0,2,0
205114869,FIELD,80,203,1698056,80,82,1,1,0,0,355675,318272,0,1,0,1,81,121435901,81980904,24831938,2289319,1610613837,0,1,0,0,0,1,1,0,1,1,0,2,0
205114870,SELECT,82,204,1698056,82,80,0,0,0,0,355675,318272,0,1,1,1,81,121435902,81980904,24831938,2289319,1610614117,0,1,0,0,0,1,1,0,1,1,0,2,0
205198762,PUBLISH,82,204,1699136,82,80,0,0,0,0,355801,318272,0,1,1,1,82,121518714,81980904,24831938,2289319,1610614117,0,1,0,0,0,1,1,0,1,1,0,2,0
205594695,READY,83,204,1705108,82,80,0,0,0,0,356395,318272,0,1,1,1,82,121908675,81980904,24831938,2296142,1610614117,0,1,0,0,0,1,1,0,1,1,0,2,0
205594857,START,84,204,1705270,82,83,1,0,0,0,356395,318272,0,1,1,1,82,121908676,81980904,24831938,2296142,1610614129,1,1,0,0,0,1,1,0,1,1,0,2,0
206113962,FIELD,82,204,1719240,82,83,1,0,0,0,357173,318272,0,1,1,1,82,122413810,81980904,24831938,2305026,1610616179,0,1,0,0,0,1,1,0,1,1,0,2,0
207116869,FIELD,82,205,1750709,82,83,1,0,0,0,358678,318272,0,1,1,1,82,123385249,81980904,24831938,2320208,1610616179,1,1,0,0,0,1,1,0,1,1,0,2,0
207780920,PTS,8,206,1768379,82,83,1,0,0,0,359674,318272,0,1,1,1,82,124031630,81980904,24831938,2331134,1610616179,1,1,0,0,0,1,1,0,1,1,0,2,0
207792767,START,85,206,1768714,82,83,1,0,0,0,359692,318272,0,1,1,1,82,124043142,81980904,24831938,2331210,1610616179,1,1,0,0,0,1,1,0,1,1,0,2,0
207792768,READY,84,206,1768714,82,83,1,0,0,0,359692,318272,0,1,1,1,82,124043142,81980904,24831938,2331210,1610616179,1,1,0,0,0,1,1,1,1,1,0,2,0
208115962,FIELD,82,206,1768714,82,83,1,1,0,0,360176,318272,0,1,1,1,82,124043142,82304098,24831938,2331210,1677727091,1,1,0,0,0,1,1,1,1,0,0,2,0
208115963,SELECT,83,207,1768714,83,81,1,0,0,0,360176,318272,0,0,0,1,82,124043142,82304099,24831938,2331210,1677727043,1,1,0,0,0,1,1,1,1,0,0,2,0
208203669,PUBLISH,83,207,1769860,83,81,1,0,0,0,360308,318272,0,0,0,1,83,124129701,82304100,24831938,2331210,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
209118869,FIELD,83,207,1781156,83,81,1,0,0,0,361681,318272,0,0,0,1,83,125033605,82304100,24831938,2346121,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
209834255,READY,85,208,1789000,83,81,1,0,0,0,362754,318272,0,0,0,1,83,125741147,82304100,24831938,2359345,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
210117962,FIELD,83,208,1789001,83,81,1,1,0,0,363179,318272,0,0,0,1,83,125741148,82587805,24831938,2359345,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
210117963,SELECT,81,209,1789001,81,84,0,0,0,0,363179,318272,0,0,1,1,83,125741148,82587806,24831938,2359345,1125459203,1,1,0,0,0,1,1,1,2,0,0,2,0
210117964,START,86,209,1789002,81,85,1,0,1,0,363179,318272,0,0,1,1,84,125741148,82587807,24831938,2359345,1073742409,1,0,0,0,0,1,1,1,2,0,0,2,0
210205669,PUBLISH,81,209,1790156,81,85,1,0,1,0,363311,318272,0,0,1,1,84,125827698,82587807,24831938,2359345,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
211120869,FIELD,81,209,1800976,81,85,1,0,1,1,364684,318272,0,0,1,1,84,126732078,82587807,24831938,2374749,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
211873212,READY,86,210,1810180,81,85,1,0,1,1,365812,318272,0,0,1,1,84,127475217,82587807,24831938,2387208,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
211873214,START,87,210,1810182,81,85,1,0,1,1,365812,318272,0,0,1,1,84,127475218,82587807,24831938,2387208,1073742937,1,1,0,0,0,1,1,1,2,0,0,2,0
212119962,FIELD,81,210,1814480,81,85,1,0,1,1,366182,318272,0,0,1,1,84,127717667,82587807,24831938,2390321,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
213122869,FIELD,81,211,1829796,81,85,1,1,1,1,367687,318272,0,0,1,1,84,128705258,82587807,24831938,2403668,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
213122870,SELECT,85,212,1829796,85,86,1,0,0,0,367687,363317,1,1,0,1,84,128705259,82587807,24831938,2403668,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
213206762,PUBLISH,85,212,1831328,85,86,1,0,0,0,367813,363317,1,1,0,1,85,128787619,82587807,24831938,2404010,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
214121962,FIELD,85,212,1847308,85,86,1,0,0,0,369185,363317,1,1,0,1,85,129686839,82587807,24831938,2415115,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
214195345,READY,87,213,1848201,85,86,1,0,0,0,369296,363317,1,1,0,1,85,129759330,82587807,24831938,2415115,1073745267,1,1,0,0,0,1,1,2,2,0,0,2,0
215124869,FIELD,85,213,1848201,85,86,1,1,0,0,370690,363317,1,1,0,1,85,129759330,83517330,24831938,2415115,1140856179,1,1,0,0,0,1,1,2,2,1,0,2,0
215124870,START,88,214,1848202,86,84,1,0,0,0,370690,363317,0,1,1,1,85,129759330,83517331,24831938,2415115,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
215124870,SELECT,86,214,1848202,86,84,1,0,0,0,370690,363317,0,1,1,1,85,129759330,83517331,24831938,2415115,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
215208762,PUBLISH,86,214,1850196,86,84,1,0,0,0,370816,363317,0,1,1,1,86,129841227,83517331,24831938,2415115,1275073859,0,1,0,0,0,1,1,2,2,1,0,2,1
216123962,FIELD,86,214,1862708,86,84,1,0,0,0,372188,363317,0,1,1,1,86,130743915,83517331,24831938,2428166,1275073859,0,1,0,0,0,1,1,2,2,1,0,2,1
217126869,FIELD,86,215,1882236,86,84,1,0,0,0,373693,363317,0,1,1,1,86,131727294,83517331,24831938,2439608,1275073859,0,1,0,0,0,1,1,2,2,1,0,2,1
217536951,READY,88,216,1889133,86,84,1,0,0,0,374308,363317,0,1,1,1,86,132130480,83517331,24831938,2444951,1275073859,1,1,0,0,0,1,1,0,2,1,0,2,1
218125962,FIELD,86,216,1889133,86,84,1,1,0,0,375191,363317,0,1,1,1,86,132130480,84106341,24831938,2444951,1275073859,1,1,0,0,0,1,1,0,2,1,1,2,0
218125963,START,89,217,1889134,84,87,1,0,0,0,375191,318272,0,0,0,1,86,132130480,84106342,24831938,2444951,3422553344,1,1,0,0,0,1,1,0,0,1,1,2,0
218125963,SELECT,84,217,1889134,84,87,1,0,0,0,375191,318272,0,0,0,1,86,132130480,84106342,24831938,2444951,3422553344,1,1,0,0,0,1,1,0,0,1,1,2,0
218213669,PUBLISH,84,217,1889134,84,87,1,0,0,0,375323,318272,0,0,0,1,87,132130480,84194047,24919643,2444951,3422553344,1,1,0,0,0,1,1,0,0,1,1,2,0
219128869,FIELD,84,217,1889134,84,87,1,0,0,0,376696,318272,0,0,0,1,87,132130480,85109247,25834843,2444951,3422553344,1,1,0,0,0,1,1,0,0,1,1,2,0
220127962,FIELD,84,218,1889134,84,87,1,1,0,0,378194,318272,0,0,0,1,87,132130480,86108340,26833936,2444951,3422553344,1,1,0,0,0,1,1,0,0,1,1,2,0
220127963,SELECT,87,219,1889134,87,88,1,0,0,0,378194,363317,0,0,1,1,87,132130480,86108341,26833937,2444951,3422553344,1,1,0,0,0,1,1,0,1,2,0,2,1
220215669,PUBLISH,87,219,1891536,87,88,1,0,0,0,378326,363317,0,0,1,1,88,132215783,86108341,26833938,2444951,3422553344,0,1,0,0,0,1,1,0,1,2,0,2,1
221130869,FIELD,87,219,1904916,87,88,1,0,0,0,379699,363317,0,0,1,1,88,133117603,86108341,26833938,2457409,3422553344,0,1,0,0,0,1,1,0,1,2,0,2,1
222129962,FIELD,87,220,1924892,87,88,1,0,0,0,381197,363317,0,0,1,1,88,134096720,86108341,26833938,2468890,3422553344,0,1,0,0,0,1,1,0,1,2,0,2,1
222600713,READY,89,221,1932637,87,88,1,0,0,0,381904,363317,0,0,1,1,88,134559727,86108341,26833938,2474596,3422553344,1,1,0,0,0,1,1,1,1,2,0,2,1
222600714,START,90,221,1932638,87,88,1,0,0,0,381904,363317,0,0,1,1,88,134559727,86108341,26833938,2474596,3422553344,1,1,0,0,0,1,1,1,1,2,1,0,0
223132869,FIELD,87,221,1932638,87,88,1,1,0,0,382702,363317,0,0,1,1,88,134559727,86640495,27366092,2474596,3422553344,1,1,0,0,0,1,1,1,1,2,1,0,0
223132870,SELECT,88,222,1932638,88,89,1,0,0,0,382702,363317,0,1,0,1,88,134559727,86640496,27366093,2474596,3422553344,1,1,0,0,0,1,1,1,2,0,0,0,1
223216762,PUBLISH,88,222,1935096,88,89,1,0,0,0,382828,363317,0,1,0,1,89,134641160,86640496,27366094,2474596,3422553344,0,1,0,0,0,1,1,1,2,0,0,0,1
224131962,FIELD,88,222,1947932,88,89,1,0,0,0,384200,363317,0,1,0,1,89,135543524,86640496,27366094,2487531,3422553344,0,1,0,0,0,1,1,1,2,0,0,0,1
225134869,FIELD,88,223,1967972,88,89,1,1,0,0,385705,363317,0,1,0,1,89,136526391,86640496,27366094,2500456,3422553344,0,1,0,0,0,1,1,1,2,0,0,0,1
225134870,SELECT,89,224,1967972,89,89,0,0,0,0,385705,363317,0,1,1,1,89,136526392,86640496,27366094,2500456,3221226752,0,1,0,0,0,1,1,1,0,0,0,0,1
225218762,PUBLISH,89,224,1969760,89,89,0,0,0,0,385831,363317,0,1,1,1,90,136608496,86640496,27366094,2500738,3221226752,0,1,0,0,0,1,1,1,0,0,0,0,1
225640882,READY,90,224,1976477,89,89,0,0,0,0,386464,363317,0,1,1,1,90,137023900,86640496,27366094,2506852,3221226752,1,1,0,0,0,1,1,2,0,0,0,0,1
225640883,START,91,224,1976478,89,90,0,0,0,0,386464,363317,0,1,1,1,90,137023900,86640496,27366094,2506852,3288335616,1,1,0,0,0,1,1,2,0,1,0,0,0
226133962,FIELD,89,224,1985596,89,90,1,0,0,0,387203,363317,0,1,1,1,90,137507860,86640496,27366094,2513347,3422553344,0,1,0,0,0,1,1,2,0,1,0,0,1
227136869,FIELD,89,225,2000964,89,90,1,0,0,0,388708,363317,0,1,1,1,90,138495399,86640496,27366094,2525059,3422553344,0,1,0,0,0,1,1,2,0,1,0,0,1
228135962,FIELD,89,226,2022652,89,90,1,1,0,0,390206,363317,0,1,1,1,90,139472804,86640496,27366094,2536867,3422553344,0,1,0,0,0,1,1,2,0,1,0,0,1
228135963,SELECT,90,227,2022652,90,90,0,0,0,0,390206,363317,0,0,0,1,90,139472805,86640496,27366094,2536867,3221226752,0,1,0,0,0,1,1,2,1,1,0,0,1
228197527,READY,91,227,2022653,90,90,0,0,0,0,390299,363317,0,0,0,0,91,139534369,86640496,27366094,2537194,3221226752,1,1,0,0,0,1,1,0,1,1,0,0,1
228197528,START,92,227,2022654,90,91,0,0,0,0,390299,363317,0,0,0,0,91,139534369,86640496,27366094,2537194,3288335616,1,1,0,0,0,1,1,0,1,2,0,0,0
228223669,PUBLISH,90,227,2023552,90,91,1,0,0,0,390338,363317,0,0,0,1,91,139559611,86640496,27366094,2537194,3422553344,0,1,0,0,0,1,1,0,1,2,0,0,1
229138869,FIELD,90,227,2037344,90,91,1,0,0,0,391711,363317,0,0,0,1,91,140461019,86640496,27366094,2548970,3422553344,0,1,0,0,0,1,1,0,1,2,0,0,1
230137962,FIELD,90,228,2056404,90,91,1,1,0,0,393209,363317,0,0,0,1,91,141441052,86640496,27366094,2560417,3422553344,0,1,0,0,0,1,1,0,1,2,0,0,1
230137963,SELECT,91,229,2056404,91,91,0,0,0,0,393209,363317,0,0,1,1,91,141441053,86640496,27366094,2560417,3221226752,0,1,0,0,0,1,1,0,2,2,0,0,1
230225669,PUBLISH,91,229,2058464,91,91,0,0,0,0,393341,363317,0,0,1,1,92,141526699,86640496,27366094,2560417,3221226752,0,1,0,0,0,1,1,0,2,2,0,0,1
230778354,READY,92,229,2069561,91,91,0,0,0,0,394170,363317,0,0,1,1,92,142068288,86640496,27366094,2568012,3221226752,1,1,0,0,0,1,1,1,2,2,0,0,1
230778355,START,93,229,2069562,91,92,0,0,0,0,394170,363317,0,0,1,1,92,142068288,86640496,27366094,2568012,3288335616,1,1,0,0,0,1,1,1,2,0,0,0,0
231140869,FIELD,91,229,2076336,91,92,1,0,0,0,394714,363317,0,0,1,1,92,142424027,86640496,27366094,2572687,3422553344,0,1,0,0,0,1,1,1,2,0,0,0,1
232139962,FIELD,91,230,2091856,91,92,1,0,0,0,396212,363317,0,0,1,1,92,143407600,86640496,27366094,2584416,3422553344,0,1,0,0,0,1,1,1,2,0,0,0,1
233142869,FIELD,91,231,2112912,91,92,1,1,0,0,397717,363317,0,0,1,1,92,144389451,86640496,27366094,2596239,3422553344,0,1,0,0,0,1,1,1,2,0,0,0,1
233142870,SELECT,92,232,2112912,92,92,0,0,0,0,397717,363317,0,1,0,1,92,144389452,86640496,27366094,2596239,3221226752,0,1,0,0,0,1,1,1,0,0,0,0,1
233226762,PUBLISH,92,232,2115056,92,92,0,0,0,0,397843,363317,0,1,0,1,93,144471200,86640496,27366094,2596239,3221226752,0,1,0,0,0,1,1,1,0,0,0,0,1
233359497,READY,93,232,2116189,92,92,0,0,0,0,398042,363317,0,1,0,1,93,144602803,86640496,27366094,2598132,3221226752,1,1,0,0,0,1,1,2,0,0,0,0,1
233359498,START,94,232,2116190,92,93,0,0,0,0,398042,363317,0,1,0,1,93,144602803,86640496,27366094,2598132,3288335616,1,1,0,0,0,1,1,2,0,1,0,0,0
234141962,FIELD,92,232,2129152,92,93,1,0,0,0,399215,363317,0,1,0,1,93,145372304,86640496,27366094,2607361,3422553344,0,1,0,0,0,1,1,2,0,1,0,0,1
235144869,FIELD,92,233,2146908,92,93,1,1,0,0,400720,363317,0,1,0,1,93,146357455,86640496,27366094,2618885,3422553344,0,1,0,0,0,1,1,2,0,1,0,0,1
235144870,SELECT,93,234,2146908,93,93,0,0,0,0,400720,363317,0,1,1,1,93,146357456,86640496,27366094,2618885,3221226752,0,1,0,0,0,1,1,2,1,1,0,0,1
235228762,PUBLISH,93,234,2148308,93,93,0,0,0,0,400846,363317,0,1,1,1,94,146439948,86640496,27366094,2619244,3221226752,0,1,0,0,0,1,1,2,1,1,0,0,1
235967468,READY,94,234,2163817,93,93,0,0,0,0,401954,363317,0,1,1,1,94,147163146,86640496,27366094,2628308,3221226752,1,1,0,0,0,1,1,0,1,1,0,0,1
235967469,START,95,234,2163818,93,94,0,0,0,0,401954,363317,0,1,1,1,94,147163146,86640496,27366094,2628308,3288335616,1,1,0,0,0,1,1,0,1,2,0,0,0
236143963,FIELD,93,234,2167600,93,94,1,0,0,0,402218,363317,0,1,1,1,94,147335857,86640496,27366094,2630736,3422553344,0,1,0,0,0,1,1,0,1,2,0,0,1
237146869,FIELD,93,235,2182028,93,94,1,0,0,0,403723,363317,0,1,1,1,94,148324335,86640496,27366094,2643445,3422553344,0,1,0,0,0,1,1,0,1,2,0,0,1
238145963,FIELD,93,236,2203784,93,94,1,1,0,0,405221,363317,0,1,1,1,94,149301673,86640496,27366094,2653461,3422553344,0,1,0,0,0,1,1,0,1,2,0,0,1
238145964,SELECT,94,237,2203784,94,94,0,0,0,0,405221,363317,0,0,0,1,94,149301674,86640496,27366094,2653461,3221226752,0,1,0,0,0,1,1,0,2,2,0,0,1
238233669,PUBLISH,94,237,2205316,94,94,0,0,0,0,405353,363317,0,0,0,1,95,149387847,86640496,27366094,2653707,3221226752,0,1,0,0,0,1,1,0,2,2,0,0,1
238589173,READY,95,237,2211205,94,94,0,0,0,0,405886,363317,0,0,0,1,95,149737463,86640496,27366094,2658667,3221226752,1,1,0,0,0,1,1,1,2,2,0,0,1
238589334,START,96,237,2211366,94,95,0,0,0,0,405886,363317,0,0,0,1,95,149737463,86640496,27366094,2658667,3288335616,1,1,0,0,0,1,1,1,2,0,0,0,0
239148869,FIELD,94,237,2229273,94,95,1,0,0,0,406726,363317,0,0,0,1,95,150279090,86640496,27366094,2669056,3422553344,0,1,0,0,0,1,1,1,2,0,0,0,1
